Loss:  tensor(0.8165, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3374, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3796, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3582, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3694, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3732, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3758, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3753, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3921, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3840, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3857, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3612, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3532, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3663, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3721, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3734, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3934, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3625, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3564, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3426, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3669, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3898, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3492, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3681, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3481, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3893, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3667, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4017, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3828, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3570, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3514, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3406, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3490, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3549, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3559, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3849, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3799, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3825, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3655, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3747, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3548, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3606, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3911, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3534, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3696, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3599, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3718, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3640, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3756, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3611, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4027, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3960, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3814, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3735, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3718, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3483, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3772, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3527, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3655, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3954, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3407, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4073, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3711, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3695, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3802, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3508, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4020, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3810, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3450, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3981, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3640, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3470, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3606, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3881, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3610, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3642, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3557, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3773, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3777, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3441, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3434, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3486, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3439, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4010, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3648, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3519, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3657, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3789, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3380, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3505, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4001, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3452, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3596, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3441, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3862, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3706, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3749, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4013, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3794, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3427, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3712, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3820, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3650, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3628, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3766, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3576, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3741, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3653, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3432, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4127, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3547, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3876, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3371, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4219, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3665, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3845, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3767, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3473, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3551, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3460, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3917, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3766, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3836, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3495, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3768, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3723, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3654, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3846, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3656, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3389, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3830, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3532, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3434, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3271, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3711, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3459, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3975, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3803, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3962, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3487, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3657, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3718, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3949, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3876, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3669, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3514, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3639, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3777, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3535, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3233, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4063, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3520, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4261, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3773, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3876, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3696, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3493, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3798, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3542, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3419, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3377, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3458, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3871, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3451, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3867, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3899, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4013, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3763, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3412, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3584, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3867, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3738, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3396, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3474, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3529, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4000, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3840, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3378, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3689, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3395, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3691, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3366, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3783, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3569, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3689, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3721, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3756, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3750, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3915, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3839, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3848, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3606, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3529, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3660, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3715, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3731, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3933, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3622, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3559, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3421, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3659, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3890, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3482, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3673, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3471, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3884, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3653, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4010, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3817, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3567, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3507, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3399, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3483, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3542, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3550, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3845, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3795, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3821, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3649, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3742, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3542, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3599, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3909, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3530, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3691, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3592, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3713, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3633, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3754, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3607, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4019, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3952, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3812, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3729, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3712, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3479, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3762, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3511, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3646, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3955, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3405, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4065, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3695, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3681, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3791, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3503, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4013, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3805, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3449, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3981, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3636, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3466, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3601, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3874, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3603, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3637, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3548, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3764, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3767, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3440, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3436, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3484, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3438, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4006, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3643, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3512, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3653, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3786, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3370, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3498, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3993, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3450, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3590, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3436, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3859, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3701, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3746, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4009, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3789, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3427, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3706, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3644, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3813, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3645, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3623, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3758, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3571, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3737, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3430, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4115, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3529, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3864, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3345, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4190, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3641, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3848, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3765, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3467, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3543, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3454, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3914, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3768, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3835, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3489, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3757, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3714, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3648, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3839, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3651, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3385, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3821, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3520, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3426, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3261, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3700, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3445, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3958, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3802, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3957, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3480, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3650, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3717, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3945, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3875, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3664, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3511, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3635, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3773, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3528, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3231, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4056, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3503, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4248, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3756, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3869, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3694, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3490, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3790, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3539, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3415, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3373, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3452, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3867, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3445, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3865, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3898, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4010, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3758, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3407, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3576, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3863, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3736, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3395, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3647, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3468, device='cuda:0', grad_fn=<MeanBackward0>)
