Loss:  tensor(0.5736, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2638, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2564, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2727, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2412, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2724, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2650, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2568, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2564, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2441, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2649, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2636, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2540, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2512, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2826, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2484, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2657, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2508, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2457, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2377, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2780, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2988, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2499, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2370, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2877, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2494, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2233, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2328, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2719, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2974, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2473, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2545, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2422, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2877, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2827, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2426, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2250, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2691, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2383, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2651, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2574, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2282, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2824, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2680, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2516, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2742, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2833, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2563, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2465, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2399, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2675, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2590, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2415, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2804, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2641, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2449, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2596, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2790, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2351, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2860, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2361, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2423, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2534, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2797, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2548, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2372, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2388, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2420, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2354, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2217, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2684, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2531, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2621, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2223, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3123, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2505, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2736, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2623, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2899, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2666, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2419, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2408, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2578, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2567, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2410, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2792, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2571, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3004, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2513, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2947, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2607, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2518, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2583, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2363, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2694, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2458, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2518, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2779, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2435, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2515, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2210, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2327, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2486, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3124, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2443, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2363, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3185, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2699, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2633, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2561, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2575, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2857, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2621, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2606, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2221, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2748, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2403, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2898, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2576, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2429, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2348, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2466, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2509, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2220, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2392, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2475, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2664, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2734, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2385, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2430, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2780, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2644, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2634, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2846, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3025, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2533, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2726, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2428, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2339, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2303, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2657, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2705, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2742, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2748, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2516, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2374, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2406, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2752, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2367, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2465, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2449, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2416, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2597, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2569, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3019, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2483, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3011, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2579, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2164, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2707, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2521, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2264, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2507, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2669, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2483, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2148, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2558, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2791, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2433, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2252, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2702, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2654, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2505, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2555, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2675, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2624, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2649, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2624, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2657, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3024, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2720, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2745, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2729, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2665, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2416, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2952, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2520, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2531, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2529, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2462, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2615, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2537, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2866, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2417, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2593, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2690, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2983, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2559, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2626, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2493, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2528, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2478, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2561, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2218, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2603, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2529, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2630, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2796, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2599, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2255, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2585, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2554, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2289, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2538, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2449, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2949, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2680, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2420, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2925, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2693, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2754, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2585, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2596, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2405, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2330, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2606, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2341, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2466, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2262, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2700, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2464, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2487, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2535, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2440, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2617, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2766, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2823, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2547, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2722, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2684, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2581, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2539, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2562, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2683, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2389, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2582, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2566, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2474, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2787, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2690, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2479, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2459, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2821, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2369, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2457, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2609, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2658, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2557, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2436, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2644, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2449, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2817, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2502, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2565, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2402, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3314, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3067, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2430, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3023, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2664, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2535, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2777, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2668, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2579, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2416, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2441, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2509, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2739, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2546, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2250, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2754, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2388, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3044, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2646, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2176, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2603, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3165, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2403, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2484, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2605, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2753, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2357, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2591, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2720, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2465, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2423, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2590, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2981, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2638, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2702, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2680, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2169, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3106, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2540, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2611, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2499, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2395, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2460, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2637, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2403, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2573, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2824, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2568, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2489, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2396, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2718, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2653, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2331, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2931, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2405, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2511, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2795, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2303, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2511, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2178, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2610, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2702, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2192, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2568, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2302, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.3081, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2559, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2520, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2607, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2448, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2503, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2513, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2621, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2628, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2701, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2309, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2348, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2291, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2562, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2909, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2705, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2297, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2535, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2368, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2675, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2409, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2406, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2871, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2535, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2623, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.2578, device='cuda:0', grad_fn=<MeanBackward0>)
