Iteration:  0   Loss:  tensor(0.0295, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0048, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0060, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0065, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0068, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0050, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0066, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0038, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0029, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  51   Loss:  tensor(0.0060, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  52   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  53   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  54   Loss:  tensor(0.0050, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  55   Loss:  tensor(0.0036, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  56   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  57   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  58   Loss:  tensor(0.0048, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  59   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  60   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  61   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  62   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  63   Loss:  tensor(0.0034, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  64   Loss:  tensor(0.0065, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  65   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  66   Loss:  tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  67   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  68   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  69   Loss:  tensor(0.0033, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  70   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  71   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  72   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  73   Loss:  tensor(0.0039, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  74   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  75   Loss:  tensor(0.0063, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  76   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  77   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  78   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  79   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  80   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  81   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  82   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  83   Loss:  tensor(0.0060, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  84   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  85   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  86   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  87   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  88   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  89   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  90   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  0   Loss:  tensor(0.0039, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  1   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  2   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  3   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  4   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  5   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  6   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  7   Loss:  tensor(0.0035, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  8   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  9   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  10   Loss:  tensor(0.0073, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  11   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  12   Loss:  tensor(0.0050, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  13   Loss:  tensor(0.0066, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  14   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  15   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  16   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0035, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0034, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0039, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0071, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0050, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0029, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  51   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  52   Loss:  tensor(0.0048, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  53   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  54   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  55   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  56   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  57   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  58   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  59   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  60   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  61   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  62   Loss:  tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  63   Loss:  tensor(0.0036, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  64   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  65   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  66   Loss:  tensor(0.0062, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  67   Loss:  tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  68   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  69   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  70   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  71   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  72   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  73   Loss:  tensor(0.0034, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  74   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  75   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  76   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  77   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  78   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  79   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  80   Loss:  tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  81   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  82   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  83   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  84   Loss:  tensor(0.0067, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  85   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  86   Loss:  tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  87   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  88   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  89   Loss:  tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  90   Loss:  tensor(0.0063, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  0   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  1   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  2   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  3   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  4   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  5   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  6   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  7   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  8   Loss:  tensor(0.0038, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  9   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  10   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  11   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  12   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  13   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  14   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  15   Loss:  tensor(0.0034, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  16   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0048, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0068, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  34   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  35   Loss:  tensor(0.0036, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  36   Loss:  tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  37   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  38   Loss:  tensor(0.0063, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  39   Loss:  tensor(0.0035, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  40   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  41   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  42   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  43   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  44   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  45   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  46   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  47   Loss:  tensor(0.0033, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  48   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  49   Loss:  tensor(0.0045, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  50   Loss:  tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  51   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  52   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  53   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  54   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  55   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  56   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  57   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  58   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  59   Loss:  tensor(0.0050, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  60   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  61   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  62   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  63   Loss:  tensor(0.0035, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  64   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  65   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  66   Loss:  tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  67   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  68   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  69   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  70   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  71   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  72   Loss:  tensor(0.0032, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  73   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  74   Loss:  tensor(0.0032, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  75   Loss:  tensor(0.0062, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  76   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  77   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  78   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  79   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  80   Loss:  tensor(0.0053, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  81   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  82   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  83   Loss:  tensor(0.0048, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  84   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  85   Loss:  tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  86   Loss:  tensor(0.0063, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  87   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  88   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  89   Loss:  tensor(0.0071, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  90   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  0   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  1   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  2   Loss:  tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  3   Loss:  tensor(0.0046, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  4   Loss:  tensor(0.0038, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  5   Loss:  tensor(0.0035, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  6   Loss:  tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  7   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  8   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  9   Loss:  tensor(0.0052, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  10   Loss:  tensor(0.0077, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  11   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  12   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  13   Loss:  tensor(0.0061, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  14   Loss:  tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  15   Loss:  tensor(0.0034, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  16   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  17   Loss:  tensor(0.0041, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  18   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  19   Loss:  tensor(0.0039, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  20   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  21   Loss:  tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  22   Loss:  tensor(0.0037, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  23   Loss:  tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  24   Loss:  tensor(0.0048, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  25   Loss:  tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  26   Loss:  tensor(0.0049, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  27   Loss:  tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  28   Loss:  tensor(0.0060, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  29   Loss:  tensor(0.0056, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  30   Loss:  tensor(0.0043, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  31   Loss:  tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  32   Loss:  tensor(0.0065, device='cuda:0', grad_fn=<MseLossBackward0>)
Iteration:  33   Loss:  tensor(0.0039, device='cuda:0', grad_fn=<MseLossBackward0>)
