Loss:  tensor(1.1551, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5340, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5132, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5019, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5002, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5158, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5242, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5349, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5518, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5309, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5090, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5285, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5371, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4974, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5371, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5067, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5182, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5377, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5243, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4910, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4991, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5247, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5411, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5231, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5057, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5282, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5163, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5214, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5235, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5669, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5434, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5137, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5087, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5404, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5305, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5170, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5160, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5522, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5343, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5048, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5278, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5129, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5160, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5109, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4896, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5337, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5114, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5325, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4898, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5349, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5066, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5467, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5563, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5126, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5190, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5307, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5228, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5191, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5026, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5346, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5035, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5446, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5380, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4976, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5211, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5412, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5156, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5227, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5300, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5095, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4922, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4956, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5211, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5536, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5103, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5483, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5394, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5098, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5169, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5156, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5371, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5353, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5109, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5189, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4840, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5235, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5189, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5162, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5269, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5075, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5066, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5343, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5137, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5021, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5005, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5170, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5249, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5353, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5520, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5297, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5088, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5285, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5370, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4969, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5364, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5061, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5177, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5372, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5241, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4900, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4979, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5235, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5402, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5220, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5047, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5274, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5159, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5216, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5243, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5680, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5436, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5126, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5074, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5394, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5296, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5162, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5154, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5516, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5332, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5040, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5271, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5126, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5160, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5108, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4893, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5325, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5100, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5312, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4878, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5328, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5038, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5449, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5550, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5123, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5188, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5305, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5227, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5187, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5022, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5342, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5028, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5439, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5379, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4976, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5212, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5414, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5152, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5224, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5298, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5092, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4918, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4951, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5210, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5534, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5094, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5477, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5386, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5088, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5157, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5153, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5365, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5348, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5104, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5185, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4833, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5232, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5189, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5652, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5159, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5266, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5075, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5061, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5339, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5132, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5013, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4992, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5150, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5230, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5336, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5510, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5295, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5086, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5281, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5363, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4962, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5357, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5057, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5176, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5369, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5239, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4902, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4979, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5231, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5399, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5218, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5047, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5277, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5167, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5220, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5242, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5673, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5421, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5120, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5070, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5389, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5292, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5162, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5152, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5511, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5328, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5035, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5267, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5122, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5155, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5104, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4895, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5335, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5117, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5327, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4888, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5328, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5041, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5442, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5540, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5120, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5186, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5304, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5225, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5183, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5018, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5337, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5023, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5436, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5375, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4975, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5209, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5411, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5141, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5220, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5295, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5094, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4921, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4948, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5201, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5526, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5082, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5465, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5376, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5087, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5157, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5153, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5364, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5346, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5101, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5179, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4828, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5225, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5181, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5645, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5150, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5261, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5070, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5055, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5330, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5122, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5011, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4992, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5145, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5227, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5339, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5512, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5292, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5084, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5278, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5363, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4962, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5354, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5054, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5174, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5370, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5235, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4898, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4975, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5228, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5398, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5215, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5044, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5271, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5157, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5209, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5232, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5665, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5413, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5112, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5060, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5378, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5281, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5154, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5146, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5505, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5316, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5030, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5266, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5128, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5161, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5110, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4893, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5318, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5092, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5305, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4864, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5312, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5019, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5430, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5529, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5114, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5182, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5302, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5223, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5181, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5016, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5333, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5018, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5432, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5373, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4969, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5204, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5408, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5138, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5218, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5294, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5091, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4919, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4951, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5209, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5534, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5094, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5474, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5382, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5093, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5165, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5157, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5364, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5345, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5101, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.5178, device='cuda:0', grad_fn=<MeanBackward0>)
Loss:  tensor(0.4830, device='cuda:0', grad_fn=<MeanBackward0>)
